\u1D763           𝝣            \mbfsansXi                                   MATHEMATICAL SANS-SERIF BOLD CAPITAL XI
\u1D764           𝝤            \mbfsansOmicron                              MATHEMATICAL SANS-SERIF BOLD CAPITAL OMICRON
\u1D765           𝝥            \mbfsansPi                                   MATHEMATICAL SANS-SERIF BOLD CAPITAL PI
\u1D766           𝝦            \mbfsansRho                                  MATHEMATICAL SANS-SERIF BOLD CAPITAL RHO
\u1D767           𝝧            \mbfsansvarTheta                             MATHEMATICAL SANS-SERIF BOLD CAPITAL THETA SYMBOL
\u1D768           𝝨            \mbfsansSigma                                MATHEMATICAL SANS-SERIF BOLD CAPITAL SIGMA
\u1D769           𝝩            \mbfsansTau                                  MATHEMATICAL SANS-SERIF BOLD CAPITAL TAU
\u1D76A           𝝪            \mbfsansUpsilon                              MATHEMATICAL SANS-SERIF BOLD CAPITAL UPSILON
\u1D76B           𝝫            \mbfsansPhi                                  MATHEMATICAL SANS-SERIF BOLD CAPITAL PHI
\u1D76C           𝝬            \mbfsansChi                                  MATHEMATICAL SANS-SERIF BOLD CAPITAL CHI
\u1D76D           𝝭            \mbfsansPsi                                  MATHEMATICAL SANS-SERIF BOLD CAPITAL PSI
\u1D76E           𝝮            \mbfsansOmega                                MATHEMATICAL SANS-SERIF BOLD CAPITAL OMEGA
\u1D76F           𝝯            \mbfsansnabla                                MATHEMATICAL SANS-SERIF BOLD NABLA
\u1D770           𝝰            \mbfsansalpha                                MATHEMATICAL SANS-SERIF BOLD SMALL ALPHA
\u1D771           𝝱            \mbfsansbeta                                 MATHEMATICAL SANS-SERIF BOLD SMALL BETA
\u1D772           𝝲            \mbfsansgamma                                MATHEMATICAL SANS-SERIF BOLD SMALL GAMMA
\u1D773           𝝳            \mbfsansdelta                                MATHEMATICAL SANS-SERIF BOLD SMALL DELTA
\u1D774           𝝴            \mbfsansepsilon                              MATHEMATICAL SANS-SERIF BOLD SMALL EPSILON
\u1D775           𝝵            \mbfsanszeta                                 MATHEMATICAL SANS-SERIF BOLD SMALL ZETA
\u1D776           𝝶            \mbfsanseta                                  MATHEMATICAL SANS-SERIF BOLD SMALL ETA
\u1D777           𝝷            \mbfsanstheta                                MATHEMATICAL SANS-SERIF BOLD SMALL THETA
\u1D778           𝝸            \mbfsansiota                                 MATHEMATICAL SANS-SERIF BOLD SMALL IOTA
\u1D779           𝝹            \mbfsanskappa                                MATHEMATICAL SANS-SERIF BOLD SMALL KAPPA
\u1D77A           𝝺            \mbfsanslambda                               MATHEMATICAL SANS-SERIF BOLD SMALL LAMDA
\u1D77B           𝝻            \mbfsansmu                                   MATHEMATICAL SANS-SERIF BOLD SMALL MU
\u1D77C           𝝼            \mbfsansnu                                   MATHEMATICAL SANS-SERIF BOLD SMALL NU
\u1D77D           𝝽            \mbfsansxi                                   MATHEMATICAL SANS-SERIF BOLD SMALL XI
\u1D77E           𝝾            \mbfsansomicron                              MATHEMATICAL SANS-SERIF BOLD SMALL OMICRON
\u1D77F           𝝿            \mbfsanspi                                   MATHEMATICAL SANS-SERIF BOLD SMALL PI
\u1D780           𝞀            \mbfsansrho                                  MATHEMATICAL SANS-SERIF BOLD SMALL RHO
\u1D781           𝞁            \mbfsansvarsigma                             MATHEMATICAL SANS-SERIF BOLD SMALL FINAL SIGMA
\u1D782           𝞂            \mbfsanssigma                                MATHEMATICAL SANS-SERIF BOLD SMALL SIGMA
\u1D783           𝞃            \mbfsanstau                                  MATHEMATICAL SANS-SERIF BOLD SMALL TAU
\u1D784           𝞄            \mbfsansupsilon                              MATHEMATICAL SANS-SERIF BOLD SMALL UPSILON
\u1D785           𝞅            \mbfsansphi                                  MATHEMATICAL SANS-SERIF BOLD SMALL PHI
\u1D786           𝞆            \mbfsanschi                                  MATHEMATICAL SANS-SERIF BOLD SMALL CHI
\u1D787           𝞇            \mbfsanspsi                                  MATHEMATICAL SANS-SERIF BOLD SMALL PSI
\u1D788           𝞈            \mbfsansomega                                MATHEMATICAL SANS-SERIF BOLD SMALL OMEGA
\u1D789           𝞉            \mbfsanspartial                              MATHEMATICAL SANS-SERIF BOLD PARTIAL DIFFERENTIAL
\u1D78A           𝞊            \mbfsansvarepsilon                           MATHEMATICAL SANS-SERIF BOLD EPSILON SYMBOL
\u1D78B           𝞋            \mbfsansvartheta                             MATHEMATICAL SANS-SERIF BOLD THETA SYMBOL
\u1D78C           𝞌            \mbfsansvarkappa                             MATHEMATICAL SANS-SERIF BOLD KAPPA SYMBOL
\u1D78D           𝞍            \mbfsansvarphi                               MATHEMATICAL SANS-SERIF BOLD PHI SYMBOL
\u1D78E           𝞎            \mbfsansvarrho                               MATHEMATICAL SANS-SERIF BOLD RHO SYMBOL
\u1D78F           𝞏            \mbfsansvarpi                                MATHEMATICAL SANS-SERIF BOLD PI SYMBOL
\u1D790           𝞐           \mbfitsansAlpha                              MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL ALPHA
\u1D791           𝞑           \mbfitsansBeta                               MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL BETA
\u1D792           𝞒           \mbfitsansGamma                              MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL GAMMA
\u1D793           𝞓           \mbfitsansDelta                              MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL DELTA
\u1D794           𝞔           \mbfitsansEpsilon                            MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL EPSILON
\u1D795           𝞕           \mbfitsansZeta                               MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL ZETA
\u1D796           𝞖           \mbfitsansEta                                MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL ETA
\u1D797           𝞗           \mbfitsansTheta                              MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL THETA
\u1D798           𝞘           \mbfitsansIota                               MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL IOTA
\u1D799           𝞙           \mbfitsansKappa                              MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL KAPPA
\u1D79A           𝞚           \mbfitsansLambda                             MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL LAMDA
\u1D79B           𝞛           \mbfitsansMu                                 MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL MU
\u1D79C           𝞜           \mbfitsansNu                                 MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL NU
\u1D79D           𝞝           \mbfitsansXi                                 MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL XI
\u1D79E           𝞞           \mbfitsansOmicron                            MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL OMICRON
\u1D79F           𝞟           \mbfitsansPi                                 MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL PI
\u1D7A0           𝞠           \mbfitsansRho                                MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL RHO
\u1D7A1           𝞡           \mbfitsansvarTheta                           MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL THETA SYMBOL
\u1D7A2           𝞢           \mbfitsansSigma                              MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL SIGMA
\u1D7A3           𝞣           \mbfitsansTau                                MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL TAU
\u1D7A4           𝞤           \mbfitsansUpsilon                            MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL UPSILON
\u1D7A5           𝞥           \mbfitsansPhi                                MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL PHI
\u1D7A6           𝞦           \mbfitsansChi                                MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL CHI
\u1D7A7           𝞧           \mbfitsansPsi                                MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL PSI
\u1D7A8           𝞨           \mbfitsansOmega                              MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL OMEGA
\u1D7A9           𝞩           \mbfitsansnabla                              MATHEMATICAL SANS-SERIF BOLD ITALIC NABLA
\u1D7AA           𝞪           \mbfitsansalpha                              MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL ALPHA
\u1D7AB           𝞫           \mbfitsansbeta                               MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL BETA
\u1D7AC           𝞬           \mbfitsansgamma                              MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL GAMMA
\u1D7AD           𝞭           \mbfitsansdelta                              MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL DELTA
\u1D7AE           𝞮           \mbfitsansepsilon                            MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL EPSILON
\u1D7AF           𝞯           \mbfitsanszeta                               MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL ZETA
\u1D7B0           𝞰           \mbfitsanseta                                MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL ETA
\u1D7B1           𝞱           \mbfitsanstheta                              MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL THETA
\u1D7B2           𝞲           \mbfitsansiota                               MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL IOTA
\u1D7B3           𝞳           \mbfitsanskappa                              MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL KAPPA
\u1D7B4           𝞴           \mbfitsanslambda                             MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL LAMDA
\u1D7B5           𝞵           \mbfitsansmu                                 MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL MU
\u1D7B6           𝞶           \mbfitsansnu                                 MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL NU
\u1D7B7           𝞷           \mbfitsansxi                                 MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL XI
\u1D7B8           𝞸           \mbfitsansomicron                            MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL OMICRON
\u1D7B9           𝞹           \mbfitsanspi                                 MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL PI
\u1D7BA           𝞺           \mbfitsansrho                                MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL RHO
\u1D7BB           𝞻           \mbfitsansvarsigma                           MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL FINAL SIGMA
\u1D7BC           𝞼           \mbfitsanssigma                              MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL SIGMA
\u1D7BD           𝞽           \mbfitsanstau                                MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL TAU
\u1D7BE           𝞾           \mbfitsansupsilon                            MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL UPSILON
\u1D7BF           𝞿           \mbfitsansphi                                MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL PHI
\u1D7C0           𝟀           \mbfitsanschi                                MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL CHI
\u1D7C1           𝟁           \mbfitsanspsi                                MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL PSI
\u1D7C2           𝟂           \mbfitsansomega                              MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL OMEGA
\u1D7C3           𝟃           \mbfitsanspartial                            MATHEMATICAL SANS-SERIF BOLD ITALIC PARTIAL DIFFERENTIAL
\u1D7C4           𝟄           \mbfitsansvarepsilon                         MATHEMATICAL SANS-SERIF BOLD ITALIC EPSILON SYMBOL
\u1D7C5           𝟅           \mbfitsansvartheta                           MATHEMATICAL SANS-SERIF BOLD ITALIC THETA SYMBOL
\u1D7C6           𝟆           \mbfitsansvarkappa                           MATHEMATICAL SANS-SERIF BOLD ITALIC KAPPA SYMBOL
\u1D7C7           𝟇           \mbfitsansvarphi                             MATHEMATICAL SANS-SERIF BOLD ITALIC PHI SYMBOL
\u1D7C8           𝟈           \mbfitsansvarrho                             MATHEMATICAL SANS-SERIF BOLD ITALIC RHO SYMBOL
\u1D7C9           𝟉           \mbfitsansvarpi                              MATHEMATICAL SANS-SERIF BOLD ITALIC PI SYMBOL
\u1D7CA           𝟊            \mbfDigamma                                  MATHEMATICAL BOLD CAPITAL DIGAMMA
\u1D7CB           𝟋            \mbfdigamma                                  MATHEMATICAL BOLD SMALL DIGAMMA
\u1D7CE           𝟎            \mbfzero                                     MATHEMATICAL BOLD DIGIT ZERO
\u1D7CF           𝟏            \mbfone                                      MATHEMATICAL BOLD DIGIT ONE
\u1D7D0           𝟐            \mbftwo                                      MATHEMATICAL BOLD DIGIT TWO
\u1D7D1           𝟑            \mbfthree                                    MATHEMATICAL BOLD DIGIT THREE
\u1D7D2           𝟒            \mbffour                                     MATHEMATICAL BOLD DIGIT FOUR
\u1D7D3           𝟓            \mbffive                                     MATHEMATICAL BOLD DIGIT FIVE
\u1D7D4           𝟔            \mbfsix                                      MATHEMATICAL BOLD DIGIT SIX
\u1D7D5           𝟕            \mbfseven                                    MATHEMATICAL BOLD DIGIT SEVEN
\u1D7D6           𝟖            \mbfeight                                    MATHEMATICAL BOLD DIGIT EIGHT
\u1D7D7           𝟗            \mbfnine                                     MATHEMATICAL BOLD DIGIT NINE
\u1D7D8           𝟘            \Bbbzero                                     MATHEMATICAL DOUBLE-STRUCK DIGIT ZERO
\u1D7D9           𝟙            \Bbbone                                      MATHEMATICAL DOUBLE-STRUCK DIGIT ONE
\u1D7DA           𝟚            \Bbbtwo                                      MATHEMATICAL DOUBLE-STRUCK DIGIT TWO
\u1D7DB           𝟛            \Bbbthree                                    MATHEMATICAL DOUBLE-STRUCK DIGIT THREE
\u1D7DC           𝟜            \Bbbfour                                     MATHEMATICAL DOUBLE-STRUCK DIGIT FOUR
\u1D7DD           𝟝            \Bbbfive                                     MATHEMATICAL DOUBLE-STRUCK DIGIT FIVE
\u1D7DE           𝟞            \Bbbsix                                      MATHEMATICAL DOUBLE-STRUCK DIGIT SIX
\u1D7DF           𝟟            \Bbbseven                                    MATHEMATICAL DOUBLE-STRUCK DIGIT SEVEN
\u1D7E0           𝟠            \Bbbeight                                    MATHEMATICAL DOUBLE-STRUCK DIGIT EIGHT
\u1D7E1           𝟡            \Bbbnine                                     MATHEMATICAL DOUBLE-STRUCK DIGIT NINE
\u1D7E2           𝟢            \msanszero                                   MATHEMATICAL SANS-SERIF DIGIT ZERO
\u1D7E3           𝟣            \msansone                                    MATHEMATICAL SANS-SERIF DIGIT ONE
\u1D7E4           𝟤            \msanstwo                                    MATHEMATICAL SANS-SERIF DIGIT TWO
\u1D7E5           𝟥            \msansthree                                  MATHEMATICAL SANS-SERIF DIGIT THREE
\u1D7E6           𝟦            \msansfour                                   MATHEMATICAL SANS-SERIF DIGIT FOUR
\u1D7E7           𝟧            \msansfive                                   MATHEMATICAL SANS-SERIF DIGIT FIVE
\u1D7E8           𝟨            \msanssix                                    MATHEMATICAL SANS-SERIF DIGIT SIX
\u1D7E9           𝟩            \msansseven                                  MATHEMATICAL SANS-SERIF DIGIT SEVEN
\u1D7EA           𝟪            \msanseight                                  MATHEMATICAL SANS-SERIF DIGIT EIGHT
\u1D7EB           𝟫            \msansnine                                   MATHEMATICAL SANS-SERIF DIGIT NINE
\u1D7EC           𝟬            \mbfsanszero                                 MATHEMATICAL SANS-SERIF BOLD DIGIT ZERO
\u1D7ED           𝟭            \mbfsansone                                  MATHEMATICAL SANS-SERIF BOLD DIGIT ONE
\u1D7EE           𝟮            \mbfsanstwo                                  MATHEMATICAL SANS-SERIF BOLD DIGIT TWO
\u1D7EF           𝟯            \mbfsansthree                                MATHEMATICAL SANS-SERIF BOLD DIGIT THREE
\u1D7F0           𝟰            \mbfsansfour                                 MATHEMATICAL SANS-SERIF BOLD DIGIT FOUR
\u1D7F1           𝟱            \mbfsansfive                                 MATHEMATICAL SANS-SERIF BOLD DIGIT FIVE
\u1D7F2           𝟲            \mbfsanssix                                  MATHEMATICAL SANS-SERIF BOLD DIGIT SIX
\u1D7F3           𝟳            \mbfsansseven                                MATHEMATICAL SANS-SERIF BOLD DIGIT SEVEN
\u1D7F4           𝟴            \mbfsanseight                                MATHEMATICAL SANS-SERIF BOLD DIGIT EIGHT
\u1D7F5           𝟵            \mbfsansnine                                 MATHEMATICAL SANS-SERIF BOLD DIGIT NINE
\u1D7F6           𝟶           \mttzero                                     MATHEMATICAL MONOSPACE DIGIT ZERO
\u1D7F7           𝟷           \mttone                                      MATHEMATICAL MONOSPACE DIGIT ONE
\u1D7F8           𝟸           \mtttwo                                      MATHEMATICAL MONOSPACE DIGIT TWO
\u1D7F9           𝟹           \mttthree                                    MATHEMATICAL MONOSPACE DIGIT THREE
\u1D7FA           𝟺           \mttfour                                     MATHEMATICAL MONOSPACE DIGIT FOUR
\u1D7FB           𝟻           \mttfive                                     MATHEMATICAL MONOSPACE DIGIT FIVE
\u1D7FC           𝟼           \mttsix                                      MATHEMATICAL MONOSPACE DIGIT SIX
\u1D7FD           𝟽           \mttseven                                    MATHEMATICAL MONOSPACE DIGIT SEVEN
\u1D7FE           𝟾           \mtteight                                    MATHEMATICAL MONOSPACE DIGIT EIGHT
\u1D7FF           𝟿           \mttnine                                     MATHEMATICAL MONOSPACE DIGIT NINE
\u1F004           🀄           \:mahjong:                                   MAHJONG TILE RED DRAGON
\u1F0CF           🃏           \:black_joker:                               PLAYING CARD BLACK JOKER
\u1F170           🅰           \:a:                                         NEGATIVE SQUARED LATIN CAPITAL LETTER A
\u1F171           🅱           \:b:                                         NEGATIVE SQUARED LATIN CAPITAL LETTER B
\u1F17E           🅾           \:o2:                                        NEGATIVE SQUARED LATIN CAPITAL LETTER O
\u1F17F           🅿           \:parking:                                   NEGATIVE SQUARED LATIN CAPITAL LETTER P
\u1F18E           🆎           \:ab:                                        NEGATIVE SQUARED AB
\u1F191           🆑           \:cl:                                        SQUARED CL
\u1F192           🆒           \:cool:                                      SQUARED COOL
\u1F193           🆓           \:free:                                      SQUARED FREE
\u1F194           🆔           \:id:                                        SQUARED ID
\u1F195           🆕           \:new:                                       SQUARED NEW
\u1F196           🆖           \:ng:                                        SQUARED NG
\u1F197           🆗           \:ok:                                        SQUARED OK
\u1F198           🆘           \:sos:                                       SQUARED SOS
\u1F199           🆙           \:up:                                        SQUARED UP WITH EXCLAMATION MARK
\u1F19A           🆚           \:vs:                                        SQUARED VS
\u1F201           🈁           \:koko:                                      SQUARED KATAKANA KOKO
\u1F202           🈂           \:sa:                                        SQUARED KATAKANA SA
\u1F21A           🈚           \:u7121:                                     SQUARED CJK UNIFIED IDEOGRAPH-7121
\u1F22F           🈯           \:u6307:                                     SQUARED CJK UNIFIED IDEOGRAPH-6307
\u1F232           🈲           \:u7981:                                     SQUARED CJK UNIFIED IDEOGRAPH-7981
\u1F233           🈳           \:u7a7a:                                     SQUARED CJK UNIFIED IDEOGRAPH-7A7A
\u1F234           🈴           \:u5408:                                     SQUARED CJK UNIFIED IDEOGRAPH-5408
\u1F235           🈵           \:u6e80:                                     SQUARED CJK UNIFIED IDEOGRAPH-6E80
\u1F236           🈶           \:u6709:                                     SQUARED CJK UNIFIED IDEOGRAPH-6709
\u1F237           🈷           \:u6708:                                     SQUARED CJK UNIFIED IDEOGRAPH-6708
\u1F238           🈸           \:u7533:                                     SQUARED CJK UNIFIED IDEOGRAPH-7533
\u1F239           🈹           \:u5272:                                     SQUARED CJK UNIFIED IDEOGRAPH-5272
\u1F23A           🈺           \:u55b6:                                     SQUARED CJK UNIFIED IDEOGRAPH-55B6
\u1F250           🉐           \:ideograph_advantage:                       CIRCLED IDEOGRAPH ADVANTAGE
\u1F251           🉑           \:accept:                                    CIRCLED IDEOGRAPH ACCEPT
\u1F300           🌀           \:cyclone:                                   CYCLONE
\u1F301           🌁           \:foggy:                                     FOGGY
\u1F302           🌂           \:closed_umbrella:                           CLOSED UMBRELLA
\u1F303           🌃           \:night_with_stars:                          NIGHT WITH STARS
\u1F304           🌄           \:sunrise_over_mountains:                    SUNRISE OVER MOUNTAINS
\u1F305           🌅           \:sunrise:                                   SUNRISE
\u1F306           🌆           \:city_sunset:                               CITYSCAPE AT DUSK
\u1F307           🌇           \:city_sunrise:                              SUNSET OVER BUILDINGS
\u1F308           🌈           \:rainbow:                                   RAINBOW
\u1F309           🌉           \:bridge_at_night:                           BRIDGE AT NIGHT
\u1F30A           🌊           \:ocean:                                     WATER WAVE
\u1F30B           🌋           \:volcano:                                   VOLCANO
\u1F30C           🌌           \:milky_way:                                 MILKY WAY
\u1F30D           🌍           \:earth_africa:                              EARTH GLOBE EUROPE-AFRICA
\u1F30E           🌎           \:earth_americas:                            EARTH GLOBE AMERICAS
\u1F30F           🌏           \:earth_asia:                                EARTH GLOBE ASIA-AUSTRALIA
\u1F310           🌐           \:globe_with_meridians:                      GLOBE WITH MERIDIANS
\u1F311           🌑           \:new_moon:                                  NEW MOON SYMBOL
\u1F312           🌒           \:waxing_crescent_moon:                      WAXING CRESCENT MOON SYMBOL
\u1F313           🌓           \:first_quarter_moon:                        FIRST QUARTER MOON SYMBOL
\u1F314           🌔           \:moon:                                      WAXING GIBBOUS MOON SYMBOL
\u1F315           🌕           \:full_moon:                                 FULL MOON SYMBOL
\u1F316           🌖           \:waning_gibbous_moon:                       WANING GIBBOUS MOON SYMBOL
\u1F317           🌗           \:last_quarter_moon:                         LAST QUARTER MOON SYMBOL
\u1F318           🌘           \:waning_crescent_moon:                      WANING CRESCENT MOON SYMBOL
\u1F319           🌙           \:crescent_moon:                             CRESCENT MOON
\u1F31A           🌚           \:new_moon_with_face:                        NEW MOON WITH FACE
\u1F31B           🌛           \:first_quarter_moon_with_face:              FIRST QUARTER MOON WITH FACE
\u1F31C           🌜           \:last_quarter_moon_with_face:               LAST QUARTER MOON WITH FACE
\u1F31D           🌝           \:full_moon_with_face:                       FULL MOON WITH FACE
\u1F31E           🌞           \:sun_with_face:                             SUN WITH FACE
\u1F31F           🌟           \:star2:                                     GLOWING STAR
\u1F320           🌠           \:stars:                                     SHOOTING STAR
\u1F330           🌰           \:chestnut:                                  CHESTNUT
\u1F331           🌱           \:seedling:                                  SEEDLING
\u1F332           🌲           \:evergreen_tree:                            EVERGREEN TREE
\u1F333           🌳           \:deciduous_tree:                            DECIDUOUS TREE
\u1F334           🌴           \:palm_tree:                                 PALM TREE
\u1F335           🌵           \:cactus:                                    CACTUS
\u1F337           🌷           \:tulip:                                     TULIP
\u1F338           🌸           \:cherry_blossom:                            CHERRY BLOSSOM
\u1F339           🌹           \:rose:                                      ROSE
\u1F33A           🌺           \:hibiscus:                                  HIBISCUS
\u1F33B           🌻           \:sunflower:                                 SUNFLOWER
\u1F33C           🌼           \:blossom:                                   BLOSSOM
\u1F33D           🌽           \:corn:                                      EAR OF MAIZE
\u1F33E           🌾           \:ear_of_rice:                               EAR OF RICE
\u1F33F           🌿           \:herb:                                      HERB
\u1F340           🍀           \:four_leaf_clover:                          FOUR LEAF CLOVER
\u1F341           🍁           \:maple_leaf:                                MAPLE LEAF
\u1F342           🍂           \:fallen_leaf:                               FALLEN LEAF
\u1F343           🍃           \:leaves:                                    LEAF FLUTTERING IN WIND
\u1F344           🍄           \:mushroom:                                  MUSHROOM
\u1F345           🍅           \:tomato:                                    TOMATO
\u1F346           🍆           \:eggplant:                                  AUBERGINE
\u1F347           🍇           \:grapes:                                    GRAPES
\u1F348           🍈           \:melon:                                     MELON
\u1F349           🍉           \:watermelon:                                WATERMELON
\u1F34A           🍊           \:tangerine:                                 TANGERINE
\u1F34B           🍋           \:lemon:                                     LEMON
\u1F34C           🍌           \:banana:                                    BANANA
\u1F34D           🍍           \:pineapple:                                 PINEAPPLE
\u1F34E           🍎           \:apple:                                     RED APPLE
\u1F34F           🍏           \:green_apple:                               GREEN APPLE
\u1F350           🍐           \:pear:                                      PEAR
\u1F351           🍑           \:peach:                                     PEACH
\u1F352           🍒           \:cherries:                                  CHERRIES
\u1F353           🍓           \:strawberry:                                STRAWBERRY
\u1F354           🍔           \:hamburger:                                 HAMBURGER
\u1F355           🍕           \:pizza:                                     SLICE OF PIZZA
\u1F356           🍖           \:meat_on_bone:                              MEAT ON BONE
\u1F357           🍗           \:poultry_leg:                               POULTRY LEG
\u1F358           🍘           \:rice_cracker:                              RICE CRACKER
\u1F359           🍙           \:rice_ball:                                 RICE BALL
\u1F35A           🍚           \:rice:                                      COOKED RICE
\u1F35B           🍛           \:curry:                                     CURRY AND RICE
\u1F35C           🍜           \:ramen:                                     STEAMING BOWL
\u1F35D           🍝           \:spaghetti:                                 SPAGHETTI
\u1F35E           🍞           \:bread:                                     BREAD
\u1F35F           🍟           \:fries:                                     FRENCH FRIES
\u1F360           🍠           \:sweet_potato:                              ROASTED SWEET POTATO
\u1F361           🍡           \:dango:                                     DANGO
\u1F362           🍢           \:oden:                                      ODEN
\u1F363           🍣           \:sushi:                                     SUSHI
\u1F364           🍤           \:fried_shrimp:                              FRIED SHRIMP
\u1F365           🍥           \:fish_cake:                                 FISH CAKE WITH SWIRL DESIGN
\u1F366           🍦           \:icecream:                                  SOFT ICE CREAM
\u1F367           🍧           \:shaved_ice:                                SHAVED ICE
\u1F368           🍨           \:ice_cream:                                 ICE CREAM
\u1F369           🍩           \:doughnut:                                  DOUGHNUT
\u1F36A           🍪           \:cookie:                                    COOKIE
\u1F36B           🍫           \:chocolate_bar:                             CHOCOLATE BAR
\u1F36C           🍬           \:candy:                                     CANDY
\u1F36D           🍭           \:lollipop:                                  LOLLIPOP
\u1F36E           🍮           \:custard:                                   CUSTARD
\u1F36F           🍯           \:honey_pot:                                 HONEY POT
\u1F370           🍰           \:cake:                                      SHORTCAKE
\u1F371           🍱           \:bento:                                     BENTO BOX
\u1F372           🍲           \:stew:                                      POT OF FOOD
\u1F373           🍳           \:egg:                                       COOKING
\u1F374           🍴           \:fork_and_knife:                            FORK AND KNIFE
\u1F375           🍵           \:tea:                                       TEACUP WITHOUT HANDLE
\u1F376           🍶           \:sake:                                      SAKE BOTTLE AND CUP
\u1F377           🍷           \:wine_glass:                                WINE GLASS
\u1F378           🍸           \:cocktail:                                  COCKTAIL GLASS
\u1F379           🍹           \:tropical_drink:                            TROPICAL DRINK
\u1F37A           🍺           \:beer:                                      BEER MUG
\u1F37B           🍻           \:beers:                                     CLINKING BEER MUGS
\u1F37C           🍼           \:baby_bottle:                               BABY BOTTLE
\u1F380           🎀           \:ribbon:                                    RIBBON
\u1F381           🎁           \:gift:                                      WRAPPED PRESENT
\u1F382           🎂           \:birthday:                                  BIRTHDAY CAKE
\u1F383           🎃           \:jack_o_lantern:                            JACK-O-LANTERN
\u1F384           🎄           \:christmas_tree:                            CHRISTMAS TREE
\u1F385           🎅           \:santa:                                     FATHER CHRISTMAS
\u1F386           🎆           \:fireworks:                                 FIREWORKS
\u1F387           🎇           \:sparkler:                                  FIREWORK SPARKLER
\u1F388           🎈           \:balloon:                                   BALLOON
\u1F389           🎉           \:tada:                                      PARTY POPPER
\u1F38A           🎊           \:confetti_ball:                             CONFETTI BALL
\u1F38B           🎋           \:tanabata_tree:                             TANABATA TREE
\u1F38C           🎌           \:crossed_flags:                             CROSSED FLAGS
\u1F38D           🎍           \:bamboo:                                    PINE DECORATION
\u1F38E           🎎           \:dolls:                                     JAPANESE DOLLS
\u1F38F           🎏           \:flags:                                     CARP STREAMER
\u1F390           🎐           \:wind_chime:                                WIND CHIME
\u1F391           🎑           \:rice_scene:                                MOON VIEWING CEREMONY
\u1F392           🎒           \:school_satchel:                            SCHOOL SATCHEL
\u1F393           🎓           \:mortar_board:                              GRADUATION CAP
\u1F3A0           🎠           \:carousel_horse:                            CAROUSEL HORSE
\u1F3A1           🎡           \:ferris_wheel:                              FERRIS WHEEL
\u1F3A2           🎢           \:roller_coaster:                            ROLLER COASTER
\u1F3A3           🎣           \:fishing_pole_and_fish:                     FISHING POLE AND FISH
\u1F3A4           🎤           \:microphone:                                MICROPHONE
\u1F3A5           🎥           \:movie_camera:                              MOVIE CAMERA
\u1F3A6           🎦           \:cinema:                                    CINEMA
\u1F3A7           🎧           \:headphones:                                HEADPHONE
